,idx_pair,idx_obj1,idx_obj2,sep,refcol_psf_md,n_refcol_psf,refcol_ap_md,n_refcol_ap,muclip,sigmaclip,nclip,magmax
226,229.0,101.0,217.0,125.0,0.5068610600900172,54.0,0.5135670223974476,54.0,0.5134262570124853,0.01643626553369272,54.0,15.581685907554807
227,230.0,111.0,538.0,125.0,0.5244134428244474,12.0,0.538264659439486,12.0,0.535847816250755,0.01056617324879241,12.0,15.850491649460096
228,231.0,175.0,619.0,126.0,1.3855546408472001,15.0,1.384514537050082,15.0,1.3840023429419275,0.020101736184005424,15.0,16.52754508414166
229,232.0,97.0,621.0,127.0,0.7632470703588714,32.0,0.780352581284876,32.0,0.776608201275494,0.02735110776306228,32.0,16.439791684493933
230,233.0,385.0,618.0,127.0,0.9454756216188631,9.0,0.9521688666709203,9.0,0.953184971239854,0.006958427710328024,9.0,16.313750106180734
231,234.0,109.0,551.0,128.0,0.23001638170118266,58.0,0.21696633027890933,58.0,0.21896778993743718,0.013484568413949355,58.0,15.636116987027675
232,235.0,460.0,551.0,128.0,0.1654501330910474,40.0,0.18228867596799425,40.0,0.1811086946452391,0.018476812957428403,40.0,15.659281890544896
233,236.0,550.0,621.0,128.0,0.15342696788087373,16.0,0.15328067483924368,16.0,0.15351964952259867,0.012104935800577142,16.0,15.21912716096471
234,237.0,308.0,658.0,128.0,0.8567304618293718,9.0,0.7943835555777756,9.0,0.7919211366430537,0.017157285968095293,9.0,15.458635072149583
235,238.0,257.0,596.0,128.0,0.123117859595828,24.0,0.1300627461190933,24.0,0.12658213150843065,0.02385576950498277,24.0,16.268557520182114
236,239.0,308.0,944.0,129.0,0.5278030240167899,26.0,0.5417597378172623,26.0,0.539980552922189,0.019658068028327827,26.0,15.991686428353333
237,240.0,721.0,907.0,130.0,0.42203205007784206,2.0,0.4549748716819426,2.0,0.4549748716819426,0.061869114846842876,2.0,16.32850027887348
238,241.0,64.0,648.0,130.0,0.21229989968708196,67.0,0.21942026101296364,67.0,0.2169355692182976,0.01746898318467234,67.0,15.777402024023925
239,242.0,538.0,944.0,130.0,1.0485162278448037,3.0,1.0677395861673595,3.0,1.073706795944224,0.008658681798240283,3.0,15.980865351865848
240,243.0,654.0,983.0,130.0,0.9301747291882521,9.0,0.9617147380808309,9.0,0.9645098930260451,0.020309984336010133,9.0,16.19087816120002
241,244.0,108.0,257.0,131.0,0.16866215091078018,57.0,0.16169344383082596,57.0,0.1629181977392074,0.009735852303591305,57.0,15.20079738842851
242,245.0,369.0,489.0,131.0,0.03672324275326755,12.0,0.035929239844823435,12.0,0.041454378535710955,0.01908296454769308,12.0,15.580523910496602
243,246.0,175.0,262.0,131.0,0.25180906566814265,32.0,0.25201923355199796,32.0,0.2530197007102348,0.013517722305727342,32.0,15.562050597647769
244,247.0,204.0,596.0,131.0,0.07631230900594321,30.0,0.07649650950037401,30.0,0.07811137414559315,0.02950409027675869,30.0,16.266033113134117
245,248.0,550.0,909.0,131.0,0.1316747116875634,16.0,0.12969665407160047,16.0,0.13157579031867694,0.00926421845308542,16.0,14.930057633097924
246,249.0,217.0,654.0,132.0,0.21061485904495658,16.0,0.19733968082909392,16.0,0.19737036870026536,0.017252503700422514,16.0,15.578724390835433
247,250.0,118.0,669.0,132.0,0.15458331334081343,20.0,0.1571709407648223,20.0,0.15383940599288365,0.019210731003012054,20.0,15.70389141386585
248,251.0,257.0,948.0,132.0,0.581660183506802,15.0,0.5967654357921468,15.0,0.597646301719744,0.013302721552790914,15.0,15.202228077054489
249,252.0,97.0,538.0,132.0,1.255039666035362,9.0,1.2668523540940022,9.0,1.2677502932698177,0.02177934979680756,9.0,16.453289260216096
250,253.0,558.0,950.0,132.0,0.8812579154238813,14.0,0.8947189900518655,14.0,0.893500972495052,0.008455432878039243,14.0,15.117226240719887
251,254.0,558.0,824.0,132.0,1.0646791819729877,17.0,1.0806813468520158,17.0,1.0838422579275155,0.012713000957841494,17.0,15.813176927827426
252,255.0,669.0,983.0,133.0,0.7282915132960417,10.0,0.7647024122717045,10.0,0.7678019269438894,0.02252877929910452,10.0,16.181626322231054
253,256.0,111.0,175.0,133.0,0.13438098275440602,67.0,0.14589139871312895,67.0,0.14544852234762337,0.020701912352060276,67.0,15.851145218187154
254,257.0,111.0,141.0,133.0,0.17898287146717884,71.0,0.18501928343509277,71.0,0.18599836899803016,0.020265855806346548,71.0,15.85854296468174
255,258.0,470.0,913.0,133.0,0.04913599497782961,13.0,0.048503466171101906,13.0,0.048260737827623995,0.00598279418894095,13.0,14.542740356419548
256,259.0,101.0,653.0,133.0,0.7845209916666853,49.0,0.7896412541281439,49.0,0.78962744666785,0.009352053533773786,49.0,14.705003460871138
257,260.0,109.0,470.0,134.0,0.21522283122539942,40.0,0.2104879734522509,40.0,0.21131577858637632,0.014845345539067736,40.0,15.632398123347677
258,261.0,64.0,108.0,134.0,0.24413625931538796,72.0,0.2366291152210227,72.0,0.23799583938427174,0.01823802022170579,72.0,15.775312876877695
259,262.0,618.0,619.0,134.0,1.449090493889332,2.0,1.433462981341787,2.0,1.433462981341787,0.014148681280218511,2.0,16.57834109527367
260,263.0,489.0,907.0,134.0,0.31868086063354095,6.0,0.3263650916129084,6.0,0.3192454177016435,0.029883539365099486,6.0,16.309859484341892
261,264.0,131.0,489.0,134.0,0.3825877962910802,29.0,0.3918069085504676,29.0,0.3926808094316061,0.014669900423393546,29.0,15.601626620683277
262,265.0,108.0,180.0,135.0,0.4347248276331266,6.0,0.44670691439805665,6.0,0.44588389142995294,0.007620862832192896,6.0,15.478787731308492
263,266.0,101.0,907.0,135.0,0.06202273134370451,42.0,0.05909070497382096,42.0,0.05629458854006628,0.02356529429953515,42.0,16.324527430635477
264,267.0,527.0,653.0,135.0,0.9703801825257026,10.0,0.980250726923309,10.0,0.9799045514882894,0.007778008535519364,10.0,15.26758911723383
265,268.0,257.0,558.0,136.0,0.06658382932214568,40.0,0.06218566140829829,40.0,0.06205000529927655,0.011886506902844509,40.0,15.20114041921412
266,269.0,150.0,824.0,136.0,0.16808208675482028,32.0,0.1782368464011137,32.0,0.17746227207252868,0.016370755679142295,32.0,15.81203760308665
267,270.0,619.0,944.0,136.0,0.7145078249425394,10.0,0.6776986517182939,10.0,0.6882244315514348,0.022550248442042443,10.0,16.535337654371883
268,271.0,272.0,865.0,136.0,0.4721649292521599,24.0,0.47495691243271754,24.0,0.47570827764864565,0.010152095141251927,24.0,14.512598853327656
269,272.0,101.0,272.0,137.0,0.6924991790232315,42.0,0.7013054551536744,42.0,0.7015214532321669,0.0100162320006528,42.0,14.706536980953548
270,273.0,175.0,550.0,137.0,0.07997582113362611,23.0,0.07137195166532528,23.0,0.06948989651910903,0.014360282619205458,23.0,15.5703347616458
271,274.0,175.0,944.0,138.0,0.6619239998771871,20.0,0.6927822683354465,20.0,0.6851122840151673,0.01959808842076915,20.0,15.970690068678845
272,275.0,111.0,201.0,138.0,0.06957092144830757,140.0,0.07170391788715502,140.0,0.0689617712834092,0.023953877915396247,140.0,15.854714458138144
273,276.0,150.0,470.0,138.0,1.0970469598615225,30.0,1.1147613058993011,30.0,1.1166536133506004,0.010907935534488529,30.0,14.95880025939277
274,277.0,558.0,913.0,139.0,0.21347971163974933,9.0,0.2536375246216682,9.0,0.2566663426514986,0.00795320437693385,9.0,14.639769337925866
275,278.0,111.0,907.0,139.0,0.42243862988712877,53.0,0.43438312161741166,53.0,0.42885913215179194,0.031619534838719966,53.0,16.320258120045754
276,279.0,118.0,433.0,140.0,0.10435907674719758,29.0,0.11538909852297863,29.0,0.11758647509182094,0.018327664859916083,29.0,15.709976590903384
277,280.0,141.0,262.0,140.0,0.5638349731451058,27.0,0.5822396151573308,27.0,0.5813150491924044,0.012149163862366318,27.0,15.406302311314262
278,281.0,369.0,558.0,141.0,0.1280562956192277,11.0,0.11017977924495881,11.0,0.11335955431784002,0.011426555124421046,11.0,15.294053484994812
279,282.0,141.0,489.0,141.0,0.07005629665669488,20.0,0.08504855199698635,20.0,0.08318336911357074,0.016888429751344556,20.0,15.60704482119507
280,283.0,123.0,201.0,141.0,0.6257063032507357,116.0,0.6363859487700134,116.0,0.6346834288528865,0.01940119910937029,116.0,15.739679630161532
281,284.0,262.0,618.0,141.0,0.22075286327954124,10.0,0.23088624156075177,10.0,0.226606791056955,0.013187628623171027,10.0,13.811240119480845
282,285.0,257.0,658.0,141.0,0.8548789792132787,24.0,0.7749199148654533,24.0,0.7745284688636449,0.013776677840731803,24.0,15.199495739861893
283,286.0,257.0,470.0,141.0,0.25514755241253795,41.0,0.2697101345692712,41.0,0.2692631380827549,0.009501176735954783,41.0,15.198152442423655
284,287.0,175.0,538.0,142.0,0.39367318402779716,7.0,0.3851244598830803,7.0,0.3899116866937177,0.010735515322169086,7.0,15.570527414171227
285,288.0,101.0,141.0,142.0,0.3028055186972063,52.0,0.30548223449180245,52.0,0.30457615847429875,0.011082872827198414,52.0,15.406386652089974
286,289.0,159.0,907.0,142.0,0.3633951857683275,48.0,0.36352882071280224,48.0,0.3622123935738772,0.027102017491259272,48.0,16.325891240728907
287,290.0,118.0,654.0,143.0,0.037622003893647005,15.0,0.03278447643122995,15.0,0.03692947225331717,0.013606502819270219,15.0,15.70015919639934
288,291.0,109.0,118.0,144.0,0.14571720000731503,94.0,0.15271051222900311,94.0,0.15113893348586888,0.01988428739875614,94.0,15.703827961957662
289,292.0,460.0,913.0,145.0,0.19467925270552833,14.0,0.21803516038649828,14.0,0.22032285688329598,0.018402890701721703,14.0,15.64601381596186
