,idx_pair,idx_obj1,idx_obj2,sep,refcol_psf_md,n_refcol_psf,refcol_ap_md,n_refcol_ap,muclip,sigmaclip,nclip,magmax
154,160.0,118.0,272.0,107.0,0.007203356914060599,2.0,0.022496098028546463,2.0,0.022496098028546463,0.021627041510790868,2.0,14.98573563734471
155,161.0,108.0,111.0,108.0,0.02853596340653297,6.0,0.029948787837636992,6.0,0.03273992022882973,0.015899114637795045,6.0,14.937399581234413
156,162.0,468.0,909.0,108.0,0.09622929834737715,8.0,0.07284206834437512,8.0,0.07740006871576965,0.01016790187468421,8.0,13.21361500416652
157,163.0,204.0,913.0,109.0,0.23285705738060258,33.0,0.22338012834607746,33.0,0.22481162724393652,0.023956759662157646,33.0,14.51801896449556
158,165.0,201.0,204.0,109.0,0.1523334033909549,35.0,0.1535748042781826,35.0,0.15347679626403696,0.03435164134786208,35.0,14.840148303840902
159,166.0,262.0,385.0,109.0,0.26394183587002384,4.0,0.26553348696206847,4.0,0.2694045927941007,0.01770968260015125,4.0,14.050797101204726
160,167.0,262.0,538.0,109.0,0.04916249144005036,17.0,0.05032034932138707,17.0,0.051097706145753714,0.012895766698763168,17.0,13.536707060167563
161,168.0,244.0,958.0,110.0,0.04004444351995673,26.0,0.02862291927923888,26.0,0.02939140638763689,0.017772444061292008,26.0,14.81931385339998
162,169.0,97.0,658.0,110.0,0.019949264825728008,15.0,0.02075792160608536,15.0,0.016600566605350763,0.012595790064193903,15.0,14.211737620997845
163,170.0,111.0,909.0,110.0,0.05535388076118153,23.0,0.06890216055004039,23.0,0.06585253431791772,0.021593637716265317,23.0,14.939940339242405
164,171.0,131.0,669.0,110.0,0.16719275822244306,32.0,0.17087550513411554,32.0,0.17045430443646026,0.02494099025663969,32.0,14.13974506639335
165,172.0,558.0,715.0,110.0,0.12163133105833168,5.0,0.1610865954503069,5.0,0.14576971957236928,0.032675795300469435,5.0,14.9459759647292
166,173.0,109.0,913.0,111.0,0.06855136012914542,27.0,0.06941547940730963,27.0,0.06303783126647645,0.030385688116317117,27.0,14.84655498560132
167,174.0,101.0,489.0,111.0,0.032635833999693276,6.0,0.030443401643985624,6.0,0.03427712325191834,0.019906376827805283,6.0,14.433839056796309
168,175.0,470.0,523.0,111.0,0.02252723229522502,10.0,0.018803269744354978,10.0,0.020414528953000045,0.01253489389365228,10.0,14.006466220168422
169,176.0,64.0,180.0,112.0,0.11435008153439874,5.0,0.09493897609912949,5.0,0.10905468341033356,0.03907927721889324,5.0,14.988604666987555
170,177.0,111.0,648.0,112.0,0.01444162301546914,4.0,0.019943040225598452,4.0,0.01842012345795263,0.004208147708169541,4.0,14.94171501167495
171,178.0,653.0,907.0,113.0,0.18582328176001273,12.0,0.20275728953175776,12.0,0.20773173148554522,0.02608069692124318,12.0,14.673690540750577
172,179.0,262.0,648.0,114.0,0.1145206713043887,14.0,0.12489500090790884,14.0,0.12590324175050416,0.014850791553904617,14.0,14.165547534834964
173,180.0,141.0,653.0,114.0,0.10319478126950177,12.0,0.10100593117464207,12.0,0.10127689211913153,0.025518650109982045,12.0,14.289040684674326
174,181.0,108.0,658.0,114.0,0.21683206619958106,8.0,0.21958816700662442,8.0,0.2178071229400511,0.011232321054090364,8.0,12.785129664116797
175,182.0,118.0,489.0,114.0,0.02688356629962385,1.0,0.0357062076378174,1.0,0.0357062076378174,0.0,1.0,15.012299020780508
176,183.0,109.0,489.0,114.0,0.10185581107494102,8.0,0.0775408948345877,8.0,0.08544560035830706,0.032129561968366034,8.0,14.858067694945976
177,184.0,551.0,596.0,114.0,0.177222227458385,6.0,0.18085593343758521,6.0,0.1906365310177461,0.043313080426548675,6.0,15.006195625804505
178,185.0,150.0,658.0,115.0,0.01859472373986204,16.0,0.003427953124841565,16.0,0.004978543100836785,0.0052033578911838355,16.0,12.729781685762104
179,186.0,392.0,653.0,115.0,0.0278803892277395,15.0,0.030343218263697125,15.0,0.030580642988349758,0.013887875538169116,15.0,13.790927521324118
180,187.0,478.0,489.0,116.0,0.12125934584662978,7.0,0.12992760838425355,7.0,0.1313372259890799,0.026378904003095213,7.0,14.48333286262302
181,188.0,619.0,621.0,116.0,0.3252435211667404,17.0,0.32538421655217853,17.0,0.3238785511864236,0.02035626018771184,17.0,14.39467855135688
182,190.0,538.0,621.0,116.0,0.05311422395683607,15.0,0.03229714579867604,15.0,0.038135746426647424,0.01900114481919634,15.0,14.403059315760917
183,191.0,64.0,175.0,117.0,0.05275982517001232,4.0,0.0444812528648324,4.0,0.058910852415027026,0.05040572043643331,4.0,14.993536638640114
184,192.0,64.0,909.0,117.0,0.03003317398562544,11.0,0.050526271501858844,11.0,0.054576484060938284,0.013768797009364035,11.0,14.993647950808793
185,193.0,97.0,550.0,117.0,0.22119998641742633,38.0,0.2150471808404104,38.0,0.21455473269017517,0.021174181760220134,38.0,14.3298946402047
186,194.0,558.0,813.0,117.0,0.13585141824088254,28.0,0.12568781141775354,28.0,0.12338153793027905,0.03634322049216742,28.0,14.9083846148217
187,195.0,558.0,948.0,118.0,0.20616256421955104,8.0,0.2094968013253693,8.0,0.20587780667899303,0.015121838502192567,8.0,13.986486488669982
188,196.0,468.0,545.0,118.0,0.095378651012755,9.0,0.09269441501701081,9.0,0.09511052021316087,0.015413406498418696,9.0,13.840158750031158
189,197.0,824.0,963.0,118.0,0.09068413689849564,11.0,0.0919903541812932,11.0,0.09582097385207886,0.01744373606586002,11.0,14.459072833646626
190,198.0,175.0,658.0,118.0,0.23170489620454582,1.0,0.18294118272713078,1.0,0.18294118272713078,0.0,1.0,14.934717679032277
191,199.0,913.0,958.0,119.0,0.026933821572045602,10.0,0.02409367298035381,10.0,0.02227508540676304,0.010322795751209916,10.0,14.053655273589374
192,200.0,596.0,958.0,119.0,0.17861695089205298,6.0,0.173708833761391,6.0,0.1754722145437538,0.017555285839450034,6.0,15.014501260536253
193,201.0,118.0,159.0,119.0,0.03371600779071393,22.0,0.021192954588147295,22.0,0.03217853591272628,0.0249131374487008,22.0,15.002123755061522
194,202.0,111.0,180.0,119.0,0.1177346279141247,9.0,0.14960891909227847,9.0,0.1489660470930257,0.02082328805637896,9.0,14.95035928671199
195,203.0,97.0,108.0,119.0,0.20791868851466955,34.0,0.2023662037867302,34.0,0.19989577693529603,0.018145524080789805,34.0,14.209092106363133
196,204.0,123.0,909.0,120.0,0.19219683399796672,47.0,0.1951513291878033,47.0,0.19594183668238957,0.015020109962894879,47.0,13.306995566287496
197,205.0,108.0,204.0,120.0,0.1545589262760627,2.0,0.14919303144982,2.0,0.14919303144982,0.020093105162760416,2.0,14.519448937617451
198,206.0,244.0,523.0,120.0,0.08134001665114177,49.0,0.08600801867408059,49.0,0.08847886322027823,0.02702648034442406,49.0,14.813828570118748
199,207.0,97.0,721.0,120.0,0.15003090323488877,10.0,0.15759169466324519,10.0,0.15536019554936065,0.011918479950820824,10.0,14.675555615838938
200,208.0,101.0,123.0,120.0,0.04411284796062098,43.0,0.03957068690550436,43.0,0.041334216021383645,0.011160911477174438,43.0,13.307883206276143
201,209.0,131.0,654.0,121.0,0.02526327876326384,23.0,0.019842420202904165,23.0,0.02093261409621583,0.013485874576252808,23.0,14.054926589099605
202,210.0,180.0,262.0,122.0,0.25662731486987855,26.0,0.248110447315109,26.0,0.2469175251397031,0.013388656135081613,26.0,13.524683149597282
203,211.0,131.0,159.0,122.0,0.11270095506241873,92.0,0.11155510218759357,92.0,0.10862762988763239,0.0448116815477392,92.0,14.740319815186197
