,idx_pair,idx_obj1,idx_obj2,sep,refcol_psf_md,n_refcol_psf,refcol_ap_md,n_refcol_ap,muclip,sigmaclip,nclip,magmax
348,352.0,108.0,489.0,160.0,0.08190675299576711,6.0,0.08560385657848713,6.0,0.0851227392549001,0.005470115981849771,6.0,15.591572883330365
349,353.0,101.0,470.0,160.0,0.724976073453524,26.0,0.7394169314611494,26.0,0.7387197505261826,0.0122611425732911,26.0,14.701209383959128
350,354.0,150.0,385.0,160.0,0.0855113593555572,63.0,0.09822084250276397,63.0,0.09662970740438084,0.02241794298438548,63.0,16.31787912174469
351,355.0,111.0,468.0,161.0,0.29823912328602553,48.0,0.3064334740169805,48.0,0.30711482809940754,0.018268420489173855,48.0,15.85133285083358
352,356.0,308.0,550.0,162.0,0.2090080210541636,27.0,0.22453429826718008,27.0,0.2242011726580377,0.011522154823054388,27.0,15.469939615100037
353,357.0,558.0,958.0,162.0,0.19003273353960282,5.0,0.21788375565892615,5.0,0.21602238110517363,0.006491231550011057,5.0,14.639769337925866
354,358.0,369.0,551.0,162.0,0.2974445400108525,15.0,0.31065836991547613,15.0,0.31470667396326324,0.013501716157037803,15.0,15.29898750426222
355,360.0,101.0,654.0,162.0,0.7229034224454818,11.0,0.7103137470796099,11.0,0.7098313172507407,0.00602201064894965,11.0,14.701203106728524
356,361.0,118.0,653.0,162.0,0.12133421346102402,53.0,0.11514964566091734,53.0,0.11315786470203293,0.017084397983861948,53.0,15.704859175373098
357,362.0,523.0,824.0,162.0,1.269922793111233,13.0,1.2984632202122803,13.0,1.293673920079383,0.017086074899555864,13.0,15.807373187183432
358,363.0,526.0,618.0,162.0,0.07665747667344469,6.0,0.0853660561766274,6.0,0.08634569649673167,0.015273482284547618,6.0,15.44030395238811
359,364.0,180.0,721.0,162.0,0.6134733779728592,5.0,0.638619974802932,5.0,0.6424357112041292,0.01638872611389253,5.0,15.660391540175848
360,365.0,308.0,538.0,162.0,0.5261468649737724,6.0,0.5485409979386269,6.0,0.5506101712430116,0.011506557889451428,6.0,15.473835086963
361,366.0,150.0,201.0,163.0,0.7860406886471214,85.0,0.8020128453916691,85.0,0.8006877117712846,0.016299020612147542,85.0,15.738614790788674
362,367.0,118.0,907.0,163.0,0.6084280971971232,55.0,0.6111645092692388,55.0,0.6137494782854546,0.030213779544940426,55.0,16.32687130555313
363,368.0,262.0,308.0,163.0,0.411963182523051,43.0,0.40986625086456563,43.0,0.4104097542721519,0.013396476178419436,43.0,15.46558949318831
