,objidx1,objidx2,G1_R1,G2_R2,Z1_Y1,Z2_Y2,sep
746,175.0,489.0,0.4007304775887341,0.6471197247059486,-0.0783147327949063,-0.1698529881224608,326.6183718180258
370,111.0,824.0,0.5407397106760765,1.5607499465338996,-0.1121622906534156,-0.3478656610576447,326.9032650929447
510,131.0,262.0,0.2734970111348254,0.1440649949977128,0.0089768993939713,0.0057264380254409,327.07710532508867
484,123.0,658.0,1.242390057322698,1.400580446831814,-0.2688044198243418,-0.3233799072499579,327.1690829264119
1707,523.0,909.0,0.2973625710367606,0.2060389342992028,-0.0467493534154517,,327.60895194635924
1462,433.0,909.0,0.4828167838344139,0.2060389342992028,-0.0511213924651077,,328.2716669984818
555,131.0,958.0,0.2734970111348254,0.2887327800704931,0.0089768993939713,,328.8955145734467
882,201.0,958.0,0.6143721323444158,0.2887327800704931,-0.0879489307879044,,329.3930021691818
1055,257.0,550.0,0.5563878226718764,0.3306816090929487,-0.1728355159895311,-0.0820574712389312,329.4864021254675
374,111.0,913.0,0.5407397106760765,0.255091083272486,-0.1121622906534156,,329.53715319500697
1404,414.0,551.0,0.6007116569398203,0.2888732238449911,-0.1534856423674284,-0.0030033910363513,329.90037026823893
1498,440.0,865.0,0.2780580691147349,0.8092066282191936,-0.0068383139519543,-0.0801427495468622,330.05774444883383
1990,619.0,824.0,1.7727422258750565,1.5607499465338996,-0.4734585361609156,-0.3478656610576447,330.19898575409667
229,108.0,545.0,0.7225884534571492,0.4573672389475725,-0.108596244427261,-0.0479998457382802,330.24958014374494
620,150.0,217.0,1.3920139742487887,0.539712012701127,-0.3406909655776466,-0.1364498662411186,330.3097838516196
2025,648.0,669.0,0.7005990700568212,0.5338934680833116,-0.1446564667726271,-0.1918272594524772,330.31016718623243
1150,272.0,558.0,0.3443565958799794,0.4841462695570797,-0.0824008272094793,-0.0283634295386274,330.3438397815042
934,204.0,963.0,0.6114239007031497,0.6605751660104495,-0.2171631688072999,,331.2231836041879
1331,385.0,653.0,1.3079163700459553,0.2592395005352426,-0.3006173853868414,0.058392862828585,331.4419535390369
1612,470.0,950.0,0.3068015763618579,1.3716271127683657,-0.0632804987834987,,331.584384870532
846,201.0,440.0,0.6143721323444158,0.2780580691147349,-0.0879489307879044,-0.0068383139519543,331.8472097160129
1180,308.0,414.0,0.5473839636844602,0.6007116569398203,-0.13746368534939,-0.1534856423674284,331.9207159768238
921,204.0,669.0,0.6114239007031497,0.5338934680833116,-0.2171631688072999,-0.1918272594524772,331.9535817055364
1289,369.0,653.0,0.6028465370784097,0.2592395005352426,-0.0556801815683272,0.058392862828585,332.06361289658
1326,385.0,610.0,1.3079163700459553,1.3569992791473489,-0.3006173853868414,-0.3269390478661211,332.41540243937345
1586,470.0,538.0,0.3068015763618579,0.0044495280079726,-0.0632804987834987,-0.0078382362108335,332.44187833281035
1559,468.0,619.0,0.2370517424707365,1.7727422258750565,-0.0877330836376693,-0.4734585361609156,333.17492838846175
1759,527.0,657.0,1.2210648311922867,0.4361576926289423,-0.2845261957865812,-0.0525618238380261,333.3385157022308
90,97.0,414.0,1.247826790080195,0.6007116569398203,-0.3458129272339558,-0.1534856423674284,333.6422294077858
739,175.0,414.0,0.4007304775887341,0.6007116569398203,-0.0783147327949063,-0.1534856423674284,334.1308348737097
698,159.0,550.0,0.6182618281146386,0.3306816090929487,-0.1246897644802125,-0.0820574712389312,334.3324282415052
1642,478.0,909.0,0.4731754205288183,0.2060389342992028,-0.0650309915947531,,334.3551440412747
391,118.0,244.0,0.3798562175365543,0.3699640090698128,-0.0991729534052208,-0.0127327447922631,334.75538548849204
2033,648.0,913.0,0.7005990700568212,0.255091083272486,-0.1446564667726271,,335.1863200354173
477,123.0,618.0,1.242390057322698,0.3638977839865518,-0.2688044198243418,-0.0542154659393929,335.6818107858852
1177,308.0,369.0,0.5473839636844602,0.6028465370784097,-0.13746368534939,-0.0556801815683272,335.745869716627
2113,669.0,913.0,0.5338934680833116,0.255091083272486,-0.1918272594524772,,335.76529696055763
66,97.0,101.0,1.247826790080195,1.0428293701656184,-0.3458129272339558,-0.2188056403427634,336.15804969777685
1061,257.0,619.0,0.5563878226718764,1.7727422258750565,-0.1728355159895311,-0.4734585361609156,336.5384398283903
258,109.0,111.0,0.5228797155046276,0.5407397106760765,-0.0671651894674969,-0.1121622906534156,336.5874908171441
1652,489.0,527.0,0.6471197247059486,1.2210648311922867,-0.1698529881224608,-0.2845261957865812,336.64860311399184
471,123.0,545.0,1.242390057322698,0.4573672389475725,-0.2688044198243418,-0.0479998457382802,336.73302482824477
319,109.0,983.0,0.5228797155046276,1.2725375188574208,-0.0671651894674969,,337.00964163575867
315,109.0,948.0,0.5228797155046276,1.1472113494543803,-0.0671651894674969,,337.55846507701966
948,217.0,460.0,0.539712012701127,0.4581448705970885,-0.1364498662411186,-0.0401793351666732,338.16596717730226
1871,551.0,669.0,0.2888732238449911,0.5338934680833116,-0.0030033910363513,-0.1918272594524772,338.3312622460736
220,108.0,460.0,0.7225884534571492,0.4581448705970885,-0.108596244427261,-0.0401793351666732,338.3859820204619
1233,346.0,526.0,0.3877914368600148,0.4426510213935941,-0.0168756900538564,-0.0707559855307007,338.51900996925355
346,111.0,478.0,0.5407397106760765,0.4731754205288183,-0.1121622906534156,-0.0650309915947531,338.9019018578127
158,101.0,468.0,1.0428293701656184,0.2370517424707365,-0.2188056403427634,-0.0877330836376693,338.92981791466417
1346,385.0,950.0,1.3079163700459553,1.3716271127683657,-0.3006173853868414,,338.96254924323983
309,109.0,824.0,0.5228797155046276,1.5607499465338996,-0.0671651894674969,-0.3478656610576447,338.990895558208
871,201.0,715.0,0.6143721323444158,0.7949114140184914,-0.0879489307879044,-0.2072596685470298,338.9963604399294
152,101.0,385.0,1.0428293701656184,1.3079163700459553,-0.2188056403427634,-0.3006173853868414,339.04929920015974
2022,648.0,654.0,0.7005990700568212,0.3312012825731614,-0.1446564667726271,0.0077697488820973,339.5243682016425
1062,257.0,621.0,0.5563878226718764,0.4747998361159471,-0.1728355159895311,-0.089738268432729,339.59414240548693
1119,262.0,824.0,0.1440649949977128,1.5607499465338996,0.0057264380254409,-0.3478656610576447,339.8842402294259
296,109.0,610.0,0.5228797155046276,1.3569992791473489,-0.0671651894674969,-0.3269390478661211,340.04506453328344
1817,545.0,658.0,0.4573672389475725,1.400580446831814,-0.0479998457382802,-0.3233799072499579,340.16450392218405
913,204.0,618.0,0.6114239007031497,0.3638977839865518,-0.2171631688072999,-0.0542154659393929,340.42680609726705
2208,958.0,963.0,0.2887327800704931,0.6605751660104495,,,340.5587095290128
213,108.0,346.0,0.7225884534571492,0.3877914368600148,-0.108596244427261,-0.0168756900538564,340.59776274422535
1361,392.0,538.0,0.474474705316382,0.0044495280079726,-0.0202723417008456,-0.0078382362108335,340.8850482920862
1593,470.0,618.0,0.3068015763618579,0.3638977839865518,-0.0632804987834987,-0.0542154659393929,340.92228401521953
1472,440.0,470.0,0.2780580691147349,0.3068015763618579,-0.0068383139519543,-0.0632804987834987,341.01766315879416
117,97.0,715.0,1.247826790080195,0.7949114140184914,-0.3458129272339558,-0.2072596685470298,341.52748572316074
1669,489.0,715.0,0.6471197247059486,0.7949114140184914,-0.1698529881224608,-0.2072596685470298,341.60106071589126
55,64.0,824.0,0.4804471102051302,1.5607499465338996,-0.0946389306007677,-0.3478656610576447,341.7115759695368
1338,385.0,813.0,1.3079163700459553,0.8642150276187834,-0.3006173853868414,-0.175939274222328,341.77093804794043
192,101.0,958.0,1.0428293701656184,0.2887327800704931,-0.2188056403427634,,342.0849796389601
918,204.0,654.0,0.6114239007031497,0.3312012825731614,-0.2171631688072999,0.0077697488820973,342.31813998845075
808,180.0,596.0,1.1549035717395917,0.6817910317689488,-0.2920876525947573,-0.2001264560099329,342.5603442193166
1547,468.0,489.0,0.2370517424707365,0.6471197247059486,-0.0877330836376693,-0.1698529881224608,342.70189560456447
1901,558.0,865.0,0.4841462695570797,0.8092066282191936,-0.0283634295386274,-0.0801427495468622,343.09910328413827
356,111.0,596.0,0.5407397106760765,0.6817910317689488,-0.1121622906534156,-0.2001264560099329,343.10352994382606
1235,346.0,538.0,0.3877914368600148,0.0044495280079726,-0.0168756900538564,-0.0078382362108335,343.3492846221712
1545,468.0,470.0,0.2370517424707365,0.3068015763618579,-0.0877330836376693,-0.0632804987834987,343.3920582172211
1599,470.0,657.0,0.3068015763618579,0.4361576926289423,-0.0632804987834987,-0.0525618238380261,343.4145361583951
992,244.0,385.0,0.3699640090698128,1.3079163700459553,-0.0127327447922631,-0.3006173853868414,343.8168083329447
719,159.0,913.0,0.6182618281146386,0.255091083272486,-0.1246897644802125,,343.9306528132206
1761,527.0,669.0,1.2210648311922867,0.5338934680833116,-0.2845261957865812,-0.1918272594524772,344.4174229718674
906,204.0,538.0,0.6114239007031497,0.0044495280079726,-0.2171631688072999,-0.0078382362108335,344.7963718342351
2068,654.0,913.0,0.3312012825731614,0.255091083272486,0.0077697488820973,,344.9141599496665
145,101.0,244.0,1.0428293701656184,0.3699640090698128,-0.2188056403427634,-0.0127327447922631,345.0304846453419
255,108.0,958.0,0.7225884534571492,0.2887327800704931,-0.108596244427261,,345.1083036952226
124,97.0,913.0,1.247826790080195,0.255091083272486,-0.3458129272339558,,345.2701600202746
7,64.0,131.0,0.4804471102051302,0.2734970111348254,-0.0946389306007677,0.0089768993939713,345.3573759588853
868,201.0,657.0,0.6143721323444158,0.4361576926289423,-0.0879489307879044,-0.0525618238380261,345.461180838793
106,97.0,596.0,1.247826790080195,0.6817910317689488,-0.3458129272339558,-0.2001264560099329,345.5061312759913
376,111.0,948.0,0.5407397106760765,1.1472113494543803,-0.1121622906534156,,345.604691899777
1123,262.0,913.0,0.1440649949977128,0.255091083272486,0.0057264380254409,,345.6072949455355
1868,551.0,654.0,0.2888732238449911,0.3312012825731614,-0.0030033910363513,0.0077697488820973,345.77594857266865
1659,489.0,610.0,0.6471197247059486,1.3569992791473489,-0.1698529881224608,-0.3269390478661211,345.96562889785133
807,180.0,558.0,1.1549035717395917,0.4841462695570797,-0.2920876525947573,-0.0283634295386274,346.07601331766546
847,201.0,460.0,0.6143721323444158,0.4581448705970885,-0.0879489307879044,-0.0401793351666732,346.43738700315004
1653,489.0,538.0,0.6471197247059486,0.0044495280079726,-0.1698529881224608,-0.0078382362108335,346.80283493532136
896,204.0,433.0,0.6114239007031497,0.4828167838344139,-0.2171631688072999,-0.0511213924651077,347.2376218625213
508,131.0,244.0,0.2734970111348254,0.3699640090698128,0.0089768993939713,-0.0127327447922631,347.2535492739385
304,109.0,658.0,0.5228797155046276,1.400580446831814,-0.0671651894674969,-0.3233799072499579,347.3902683368117
306,109.0,715.0,0.5228797155046276,0.7949114140184914,-0.0671651894674969,-0.2072596685470298,347.8934534311146
809,180.0,610.0,1.1549035717395917,1.3569992791473489,-0.2920876525947573,-0.3269390478661211,348.15665597826677
884,201.0,983.0,0.6143721323444158,1.2725375188574208,-0.0879489307879044,,348.2988092040426
766,175.0,715.0,0.4007304775887341,0.7949114140184914,-0.0783147327949063,-0.2072596685470298,348.92070665458704
167,101.0,550.0,1.0428293701656184,0.3306816090929487,-0.2188056403427634,-0.0820574712389312,348.99615882546425
609,141.0,944.0,0.7350417839778682,1.0557563320453802,-0.114435582810545,,349.3348546663729
826,180.0,913.0,1.1549035717395917,0.255091083272486,-0.2920876525947573,,349.4682895609061
1758,527.0,654.0,1.2210648311922867,0.3312012825731614,-0.2845261957865812,0.0077697488820973,349.49741509531157
312,109.0,909.0,0.5228797155046276,0.2060389342992028,-0.0671651894674969,,349.60063442535176
693,159.0,523.0,0.6182618281146386,0.2973625710367606,-0.1246897644802125,-0.0467493534154517,349.8718370456217
2189,909.0,983.0,0.2060389342992028,1.2725375188574208,,,350.338648656764
1207,308.0,715.0,0.5473839636844602,0.7949114140184914,-0.13746368534939,-0.2072596685470298,350.4044807326345
1053,257.0,538.0,0.5563878226718764,0.0044495280079726,-0.1728355159895311,-0.0078382362108335,350.45045405273527
1637,478.0,721.0,0.4731754205288183,0.5370507141905243,-0.0650309915947531,-0.2024180656034708,350.5039249032986
272,109.0,262.0,0.5228797155046276,0.1440649949977128,-0.0671651894674969,0.0057264380254409,351.36262455345536
829,180.0,950.0,1.1549035717395917,1.3716271127683657,-0.2920876525947573,,351.482959785751
944,217.0,392.0,0.539712012701127,0.474474705316382,-0.1364498662411186,-0.0202723417008456,351.5887325922453
256,108.0,963.0,0.7225884534571492,0.6605751660104495,-0.108596244427261,,351.64250118151915
1696,523.0,653.0,0.2973625710367606,0.2592395005352426,-0.0467493534154517,0.058392862828585,351.78270070093316
2023,648.0,657.0,0.7005990700568212,0.4361576926289423,-0.1446564667726271,-0.0525618238380261,352.20672527784143
861,201.0,610.0,0.6143721323444158,1.3569992791473489,-0.0879489307879044,-0.3269390478661211,352.25552986502373
1996,619.0,948.0,1.7727422258750565,1.1472113494543803,-0.4734585361609156,,352.26069377943935
1095,262.0,478.0,0.1440649949977128,0.4731754205288183,0.0057264380254409,-0.0650309915947531,352.4751194803816
652,150.0,653.0,1.3920139742487887,0.2592395005352426,-0.3406909655776466,0.058392862828585,352.7207951724983
814,180.0,653.0,1.1549035717395917,0.2592395005352426,-0.2920876525947573,0.058392862828585,353.13203099720783
978,217.0,909.0,0.539712012701127,0.2060389342992028,-0.1364498662411186,,353.2325390210215
875,201.0,865.0,0.6143721323444158,0.8092066282191936,-0.0879489307879044,-0.0801427495468622,353.3309001054213
960,217.0,558.0,0.539712012701127,0.4841462695570797,-0.1364498662411186,-0.0283634295386274,353.3527480001065
1500,440.0,909.0,0.2780580691147349,0.2060389342992028,-0.0068383139519543,,353.397566352043
844,201.0,414.0,0.6143721323444158,0.6007116569398203,-0.0879489307879044,-0.1534856423674284,354.24039121474726
75,97.0,159.0,1.247826790080195,0.6182618281146386,-0.3458129272339558,-0.1246897644802125,354.5008596691106
856,201.0,545.0,0.6143721323444158,0.4573672389475725,-0.0879489307879044,-0.0479998457382802,354.5225499309712
1293,369.0,669.0,0.6028465370784097,0.5338934680833116,-0.0556801815683272,-0.1918272594524772,354.5500106032434
1877,551.0,907.0,0.2888732238449911,0.9802829428936306,-0.0030033910363513,,354.62863799312504
1993,619.0,909.0,1.7727422258750565,0.2060389342992028,-0.4734585361609156,,354.8048814585017
1814,545.0,653.0,0.4573672389475725,0.2592395005352426,-0.0479998457382802,0.058392862828585,355.4136150740131
1187,308.0,489.0,0.5473839636844602,0.6471197247059486,-0.13746368534939,-0.1698529881224608,355.4516575994822
1348,385.0,963.0,1.3079163700459553,0.6605751660104495,-0.3006173853868414,,355.50321839997616
821,180.0,813.0,1.1549035717395917,0.8642150276187834,-0.2920876525947573,-0.175939274222328,355.6140085600375
307,109.0,721.0,0.5228797155046276,0.5370507141905243,-0.0671651894674969,-0.2024180656034708,355.729295878272
1409,414.0,619.0,0.6007116569398203,1.7727422258750565,-0.1534856423674284,-0.4734585361609156,355.88462225061744
1687,523.0,550.0,0.2973625710367606,0.3306816090929487,-0.0467493534154517,-0.0820574712389312,355.94798668917645
275,109.0,346.0,0.5228797155046276,0.3877914368600148,-0.0671651894674969,-0.0168756900538564,356.19236824573863
2177,907.0,944.0,0.9802829428936306,1.0557563320453802,,,356.37879337040147
1529,460.0,658.0,0.4581448705970885,1.400580446831814,-0.0401793351666732,-0.3233799072499579,356.4813202455458
227,108.0,527.0,0.7225884534571492,1.2210648311922867,-0.108596244427261,-0.2845261957865812,357.154128630963
1355,392.0,470.0,0.474474705316382,0.3068015763618579,-0.0202723417008456,-0.0632804987834987,357.3575239982714
879,201.0,944.0,0.6143721323444158,1.0557563320453802,-0.0879489307879044,,357.5270623680109
696,159.0,538.0,0.6182618281146386,0.0044495280079726,-0.1246897644802125,-0.0078382362108335,357.5671582123871
1692,523.0,618.0,0.2973625710367606,0.3638977839865518,-0.0467493534154517,-0.0542154659393929,358.22524667919504
716,159.0,865.0,0.6182618281146386,0.8092066282191936,-0.1246897644802125,-0.0801427495468622,358.3625234219517
454,123.0,308.0,1.242390057322698,0.5473839636844602,-0.2688044198243418,-0.13746368534939,358.4140055469757
105,97.0,558.0,1.247826790080195,0.4841462695570797,-0.3458129272339558,-0.0283634295386274,358.58925972098
59,64.0,913.0,0.4804471102051302,0.255091083272486,-0.0946389306007677,,358.68251097885457
70,97.0,118.0,1.247826790080195,0.3798562175365543,-0.3458129272339558,-0.0991729534052208,358.7594372897694
1125,262.0,948.0,0.1440649949977128,1.1472113494543803,0.0057264380254409,,358.9196508446101
179,101.0,658.0,1.0428293701656184,1.400580446831814,-0.2188056403427634,-0.3233799072499579,358.9785220345806
398,118.0,385.0,0.3798562175365543,1.3079163700459553,-0.0991729534052208,-0.3006173853868414,359.1483427555354
1105,262.0,596.0,0.1440649949977128,0.6817910317689488,0.0057264380254409,-0.2001264560099329,359.18100780681186
1168,272.0,909.0,0.3443565958799794,0.2060389342992028,-0.0824008272094793,,359.24254001902557
1969,618.0,824.0,0.3638977839865518,1.5607499465338996,-0.0542154659393929,-0.3478656610576447,360.7214899936557
277,109.0,385.0,0.5228797155046276,1.3079163700459553,-0.0671651894674969,-0.3006173853868414,360.80630863359056
100,97.0,527.0,1.247826790080195,1.2210648311922867,-0.3458129272339558,-0.2845261957865812,361.17907824776455
891,204.0,346.0,0.6114239007031497,0.3877914368600148,-0.2171631688072999,-0.0168756900538564,361.24522521647424
588,141.0,551.0,0.7350417839778682,0.2888732238449911,-0.114435582810545,-0.0030033910363513,361.2559082224725
1026,244.0,907.0,0.3699640090698128,0.9802829428936306,-0.0127327447922631,,361.2966204179017
61,64.0,948.0,0.4804471102051302,1.1472113494543803,-0.0946389306007677,,361.3430687339186
665,150.0,944.0,1.3920139742487887,1.0557563320453802,-0.3406909655776466,,361.9949227029462
2051,653.0,913.0,0.2592395005352426,0.255091083272486,0.058392862828585,,362.17371067693995
1362,392.0,545.0,0.474474705316382,0.4573672389475725,-0.0202723417008456,-0.0479998457382802,362.1966391140859
1280,369.0,550.0,0.6028465370784097,0.3306816090929487,-0.0556801815683272,-0.0820574712389312,362.3414647916115
2138,721.0,913.0,0.5370507141905243,0.255091083272486,-0.2024180656034708,,362.4290816816773
1356,392.0,478.0,0.474474705316382,0.4731754205288183,-0.0202723417008456,-0.0650309915947531,362.96417343379056
831,180.0,963.0,1.1549035717395917,0.6605751660104495,-0.2920876525947573,,363.7082964400445
615,150.0,159.0,1.3920139742487887,0.6182618281146386,-0.3406909655776466,-0.1246897644802125,363.7450202219953
1290,369.0,654.0,0.6028465370784097,0.3312012825731614,-0.0556801815683272,0.0077697488820973,364.5704084629344
1884,551.0,963.0,0.2888732238449911,0.6605751660104495,-0.0030033910363513,,364.7608254044736
479,123.0,621.0,1.242390057322698,0.4747998361159471,-0.2688044198243418,-0.089738268432729,364.9325116624314
1585,470.0,527.0,0.3068015763618579,1.2210648311922867,-0.0632804987834987,-0.2845261957865812,365.13100080396975
1615,470.0,983.0,0.3068015763618579,1.2725375188574208,-0.0632804987834987,,365.4797892760165
308,109.0,813.0,0.5228797155046276,0.8642150276187834,-0.0671651894674969,-0.175939274222328,365.5677890703305
1397,414.0,489.0,0.6007116569398203,0.6471197247059486,-0.1534856423674284,-0.1698529881224608,365.9287886684865
565,141.0,244.0,0.7350417839778682,0.3699640090698128,-0.114435582810545,-0.0127327447922631,366.0437886237931
1915,596.0,648.0,0.6817910317689488,0.7005990700568212,-0.2001264560099329,-0.1446564667726271,366.3573491000763
915,204.0,621.0,0.6114239007031497,0.4747998361159471,-0.2171631688072999,-0.089738268432729,366.6466702114868
475,123.0,596.0,1.242390057322698,0.6817910317689488,-0.2688044198243418,-0.2001264560099329,366.81350536293354
141,101.0,180.0,1.0428293701656184,1.1549035717395917,-0.2188056403427634,-0.2920876525947573,367.3637445402552
683,159.0,385.0,0.6182618281146386,1.3079163700459553,-0.1246897644802125,-0.3006173853868414,367.60518435543327
3,64.0,109.0,0.4804471102051302,0.5228797155046276,-0.0946389306007677,-0.0671651894674969,367.7384843113137
899,204.0,468.0,0.6114239007031497,0.2370517424707365,-0.2171631688072999,-0.0877330836376693,367.89907919333893
1660,489.0,618.0,0.6471197247059486,0.3638977839865518,-0.1698529881224608,-0.0542154659393929,367.93815926738375
761,175.0,653.0,0.4007304775887341,0.2592395005352426,-0.0783147327949063,0.058392862828585,368.68594136802324
1595,470.0,621.0,0.3068015763618579,0.4747998361159471,-0.0632804987834987,-0.089738268432729,368.7621809549321
1064,257.0,653.0,0.5563878226718764,0.2592395005352426,-0.1728355159895311,0.058392862828585,368.94163012330597
216,108.0,392.0,0.7225884534571492,0.474474705316382,-0.108596244427261,-0.0202723417008456,368.95187453568667
783,180.0,244.0,1.1549035717395917,0.3699640090698128,-0.2920876525947573,-0.0127327447922631,368.979556737838
863,201.0,619.0,0.6143721323444158,1.7727422258750565,-0.0879489307879044,-0.4734585361609156,369.16473037190485
2112,669.0,909.0,0.5338934680833116,0.2060389342992028,-0.1918272594524772,,369.21058740435654
1671,489.0,813.0,0.6471197247059486,0.8642150276187834,-0.1698529881224608,-0.175939274222328,369.3651328475933
404,118.0,468.0,0.3798562175365543,0.2370517424707365,-0.0991729534052208,-0.0877330836376693,369.56268039653713
31,64.0,478.0,0.4804471102051302,0.4731754205288183,-0.0946389306007677,-0.0650309915947531,369.8903971104494
1134,272.0,392.0,0.3443565958799794,0.474474705316382,-0.0824008272094793,-0.0202723417008456,369.9796109142824
41,64.0,596.0,0.4804471102051302,0.6817910317689488,-0.0946389306007677,-0.2001264560099329,370.0514677714589
334,111.0,272.0,0.5407397106760765,0.3443565958799794,-0.1121622906534156,-0.0824008272094793,370.35251025642276
1981,619.0,648.0,1.7727422258750565,0.7005990700568212,-0.4734585361609156,-0.1446564667726271,370.45138430353205
107,97.0,610.0,1.247826790080195,1.3569992791473489,-0.3458129272339558,-0.3269390478661211,370.58820731537224
634,150.0,468.0,1.3920139742487887,0.2370517424707365,-0.3406909655776466,-0.0877330836376693,370.61070618828995
415,118.0,558.0,0.3798562175365543,0.4841462695570797,-0.0991729534052208,-0.0283634295386274,371.18469610137475
2174,865.0,983.0,0.8092066282191936,1.2725375188574208,-0.0801427495468622,,371.4374460336132
330,111.0,217.0,0.5407397106760765,0.539712012701127,-0.1121622906534156,-0.1364498662411186,371.868293172589
1463,433.0,913.0,0.4828167838344139,0.255091083272486,-0.0511213924651077,,372.1787227985392
873,201.0,813.0,0.6143721323444158,0.8642150276187834,-0.0879489307879044,-0.175939274222328,372.49051115899806
1073,257.0,865.0,0.5563878226718764,0.8092066282191936,-0.1728355159895311,-0.0801427495468622,372.74103888330825
694,159.0,526.0,0.6182618281146386,0.4426510213935941,-0.1246897644802125,-0.0707559855307007,373.2413316216414
1961,618.0,653.0,0.3638977839865518,0.2592395005352426,-0.0542154659393929,0.058392862828585,373.2953096612957
355,111.0,558.0,0.5407397106760765,0.4841462695570797,-0.1121622906534156,-0.0283634295386274,373.34106793116956
1285,369.0,618.0,0.6028465370784097,0.3638977839865518,-0.0556801815683272,-0.0542154659393929,373.69364774516316
2010,621.0,824.0,0.4747998361159471,1.5607499465338996,-0.089738268432729,-0.3478656610576447,373.7051491269388
425,118.0,658.0,0.3798562175365543,1.400580446831814,-0.0991729534052208,-0.3233799072499579,374.1724871011816
1634,478.0,658.0,0.4731754205288183,1.400580446831814,-0.0650309915947531,-0.3233799072499579,374.2911964176772
165,101.0,538.0,1.0428293701656184,0.0044495280079726,-0.2188056403427634,-0.0078382362108335,374.7865070909402
1870,551.0,658.0,0.2888732238449911,1.400580446831814,-0.0030033910363513,-0.3233799072499579,375.05266301365066
677,159.0,257.0,0.6182618281146386,0.5563878226718764,-0.1246897644802125,-0.1728355159895311,375.50597086591216
2042,653.0,658.0,0.2592395005352426,1.400580446831814,0.058392862828585,-0.3233799072499579,375.5133759249036
68,97.0,109.0,1.247826790080195,0.5228797155046276,-0.3458129272339558,-0.0671651894674969,375.5672932387414
81,97.0,244.0,1.247826790080195,0.3699640090698128,-0.3458129272339558,-0.0127327447922631,375.69466980095615
86,97.0,346.0,1.247826790080195,0.3877914368600148,-0.3458129272339558,-0.0168756900538564,375.8079874185235
1902,558.0,907.0,0.4841462695570797,0.9802829428936306,-0.0283634295386274,,375.9449631535298
2183,909.0,913.0,0.2060389342992028,0.255091083272486,,,376.367886805506
1614,470.0,963.0,0.3068015763618579,0.6605751660104495,-0.0632804987834987,,376.48001670375083
2134,721.0,824.0,0.5370507141905243,1.5607499465338996,-0.2024180656034708,-0.3478656610576447,376.4967778765358
413,118.0,550.0,0.3798562175365543,0.3306816090929487,-0.0991729534052208,-0.0820574712389312,377.23253411645845
973,217.0,721.0,0.539712012701127,0.5370507141905243,-0.1364498662411186,-0.2024180656034708,377.64671131075835
127,97.0,950.0,1.247826790080195,1.3716271127683657,-0.3458129272339558,,377.7551287050832
169,101.0,558.0,1.0428293701656184,0.4841462695570797,-0.2188056403427634,-0.0283634295386274,377.9091709882662
1268,369.0,433.0,0.6028465370784097,0.4828167838344139,-0.0556801815683272,-0.0511213924651077,377.9312407684608
1236,346.0,545.0,0.3877914368600148,0.4573672389475725,-0.0168756900538564,-0.0479998457382802,377.96132649752093
2067,654.0,909.0,0.3312012825731614,0.2060389342992028,0.0077697488820973,,378.0493574352907
1315,385.0,478.0,1.3079163700459553,0.4731754205288183,-0.3006173853868414,-0.0650309915947531,378.0684423996512
881,201.0,950.0,0.6143721323444158,1.3716271127683657,-0.0879489307879044,,378.2964484207563
1679,489.0,950.0,0.6471197247059486,1.3716271127683657,-0.1698529881224608,,378.6377654098811
316,109.0,950.0,0.5228797155046276,1.3716271127683657,-0.0671651894674969,,378.68225658667603
1457,433.0,721.0,0.4828167838344139,0.5370507141905243,-0.0511213924651077,-0.2024180656034708,378.7235117445953
340,111.0,414.0,0.5407397106760765,0.6007116569398203,-0.1121622906534156,-0.1534856423674284,378.798242134201
2157,824.0,907.0,1.5607499465338996,0.9802829428936306,-0.3478656610576447,,378.8638226111744
367,111.0,715.0,0.5407397106760765,0.7949114140184914,-0.1121622906534156,-0.2072596685470298,378.86810639395156
1685,523.0,538.0,0.2973625710367606,0.0044495280079726,-0.0467493534154517,-0.0078382362108335,378.9038215751984
331,111.0,244.0,0.5407397106760765,0.3699640090698128,-0.1121622906534156,-0.0127327447922631,379.17526931712143
1163,272.0,721.0,0.3443565958799794,0.5370507141905243,-0.0824008272094793,-0.2024180656034708,379.4593198743427
589,141.0,558.0,0.7350417839778682,0.4841462695570797,-0.114435582810545,-0.0283634295386274,379.73280896886405
604,141.0,824.0,0.7350417839778682,1.5607499465338996,-0.114435582810545,-0.3478656610576447,380.00175864239026
403,118.0,460.0,0.3798562175365543,0.4581448705970885,-0.0991729534052208,-0.0401793351666732,380.01267867336253
119,97.0,813.0,1.247826790080195,0.8642150276187834,-0.3458129272339558,-0.175939274222328,380.3696440636043
72,97.0,131.0,1.247826790080195,0.2734970111348254,-0.3458129272339558,0.0089768993939713,380.59730766688676
755,175.0,596.0,0.4007304775887341,0.6817910317689488,-0.0783147327949063,-0.2001264560099329,380.6739592906556
756,175.0,610.0,0.4007304775887341,1.3569992791473489,-0.0783147327949063,-0.3269390478661211,381.1545551829886
515,131.0,385.0,0.2734970111348254,1.3079163700459553,0.0089768993939713,-0.3006173853868414,381.1964037779316
1694,523.0,621.0,0.2973625710367606,0.4747998361159471,-0.0467493534154517,-0.089738268432729,381.5180450178244
1217,308.0,950.0,0.5473839636844602,1.3716271127683657,-0.13746368534939,,381.57793351035684
1922,596.0,721.0,0.6817910317689488,0.5370507141905243,-0.2001264560099329,-0.2024180656034708,381.6098569220244
279,109.0,414.0,0.5228797155046276,0.6007116569398203,-0.0671651894674969,-0.1534856423674284,381.75017018156655
