,objnum,sedfnname,sedtype,obj,ra_psf,dec_psf,g_psf,r_psf,i_psf,z_psf,y_psf,sg_psf,sr_psf,si_psf,sz_psf,sy_psf,g_r_psf,z_y_psf,sig_g_r_psf,sig_z_y_psf,sizecode_psf,ra_ap,dec_ap,g_ap,r_ap,i_ap,z_ap,y_ap,sg_ap,sr_ap,si_ap,sz_ap,sy_ap,g_r_ap,z_y_ap,sig_g_r_ap,sig_z_y_ap,sizecode_ap
42,596,pickles_uk_78.fits,K0III,596.0,122.51052346987692,-36.1094325156438,16.262683201472182,15.583184257718262,15.221442025285684,15.02166435752461,14.93961456181257,0.0436480708917118,0.0794097965290759,0.0365464820791681,0.0830247038338264,0.0939736516444721,0.6794989437539201,0.0820497957120398,0.090614953938945,0.1253959674395121,23.916782123769487,122.51052346987692,-36.1094325156438,16.26327549235259,15.57594718929156,15.184981072834308,15.009633404221956,14.931194908409488,0.0292586247626627,0.020175016349239,0.0127888002693348,0.0196496430772353,0.0542993897443956,0.6873283030610295,0.0784384958124668,0.0355400957749746,0.0577454084726788,49.03665957780454
43,610,pickles_uk_93.fits,K5III,610.0,122.45896076747934,-36.08638878582759,16.555579543767674,15.19901765566425,14.478389793826116,14.151632335009165,13.93849019248142,0.0221613088788604,0.0462171369411122,0.009634038400792,0.0965622419451054,0.1352743897271252,1.3565618881034247,0.2131421425277437,0.0512557056166216,0.1662029695448045,67.41838324954176,122.45896076747934,-36.08638878582759,16.566451271486148,15.1852638267663,14.458430706971598,14.132021951276798,13.937282961253992,0.0262509598251117,0.0141161988106361,0.0096504928117511,0.0083547921463876,0.0365037814536437,1.3811874447198491,0.194738990022806,0.0298057034911279,0.0374476783288994,136.79780487232023
44,618,pickles_uk_66.fits,A3III,618.0,122.41663858076728,-36.20648919911701,13.801715318143891,13.438432425152186,13.32109574031145,13.269457402680311,13.310488237845703,0.0188256361970194,0.0381757844647088,0.0060678545236552,0.0725042495731934,0.0605562769096057,0.3632828929917053,-0.041030835165392,0.0425651864522926,0.094466548996588,111.52712986598443,122.41663858076728,-36.20648919911701,13.788499810993269,13.422452403171668,13.286003231980724,13.245603507915655,13.307131711064455,0.0075928542166738,0.0084382674688112,0.0055709343635363,0.0138060367354072,0.0291085477745203,0.3660474078216005,-0.0615282031488,0.0113514665585932,0.0322166758664041,225.43964920843447
45,619,pickles_uk_99.fits,M4III,619.0,122.3799249868727,-36.18382317683407,16.525764082237615,14.753021856362558,13.803156075049724,13.330204049937253,12.993896339694688,0.0269773191851498,0.0243534963115165,0.0058097594445136,0.0338518980669729,0.0398910382414284,1.7727422258750565,0.3363077102425649,0.0363437550758381,0.0523186958430333,108.48979750313735,122.3799249868727,-36.18382317683407,16.529165729430773,14.74827798676862,13.781121181349508,13.31057494261334,12.991125370594345,0.0237935011142628,0.011243077729018,0.0154843512314997,0.0088593620029212,0.024755548937146,1.780887742662152,0.3194495720189945,0.0263161070847336,0.0262930693962922,218.94250573866609
46,621,pickles_uk_53.fits,G0IV,621.0,122.40651558703895,-36.20793874415765,15.222910509229113,14.748282708920096,14.491244206614606,14.402319789894548,14.381654691343076,0.0196178806861561,0.0558300727084795,0.007884989857362,0.0552340006924641,0.0444071449704308,0.4746278003090172,0.0206650985514738,0.0591765009209768,0.0708716400044474,54.884010505272585,122.40651558703895,-36.20793874415765,15.214531929123652,14.739306616512168,14.499951019188718,14.394619620617458,14.398402364244651,0.0078853759329677,0.010768635664067,0.0029849847354661,0.0101499107051078,0.0286132515632471,0.4752253126114834,-0.0037827436271928,0.0133470096901757,0.0303601523768133,110.53803793825416
47,648,pickles_uk_124.fits,G0I,648.0,122.5028995030098,-36.211012080885496,15.364333742130196,14.663866729673812,14.312762642825549,14.16714795588262,14.148220017495138,0.0218555485267449,0.0229271621303008,0.0060129828061086,0.0262088296887935,0.0513901783098372,0.7004670124563841,0.0189279383874811,0.0316752231997503,0.0576875478797032,66.64260220586904,122.5028995030098,-36.211012080885496,15.364799572638752,14.657167998335082,14.29619627047574,14.162738746424695,14.14665488329006,0.014837840665557,0.0142198871376586,0.0184228858745365,0.0127718460383381,0.0374411495573765,0.7076315743036705,0.0160838631346376,0.0205515621261307,0.0395595719315167,133.7261253575303
48,653,pickles_uk_119.fits,A0I,653.0,122.54416696384293,-36.21933860918401,13.66905859863303,13.409092332288118,13.28869195955595,13.347084822384534,13.460175070153904,0.0214691755958551,0.02003885013878,0.0134593047009552,0.0197004052874387,0.041349946737757,0.2599662663449127,-0.1130902477693691,0.0293680270983623,0.045803101027165,107.64575888077329,122.54416696384293,-36.21933860918401,13.665072180749023,13.406988130541428,13.296278776917372,13.341751714460315,13.460763535772031,0.0129400882722135,0.0125721783153613,0.000822944334236,0.0145013013798689,0.0310293552679822,0.2580840502075947,-0.1190118213117159,0.0180417724208549,0.0342506734248605,215.82482855396847
49,654,pickles_uk_11.fits,A3V,654.0,122.61468806809576,-36.18351026720914,14.31914361580619,13.98974453835153,13.860172661265745,13.86794241014784,13.976846477568728,0.0266069177026955,0.0301303607954708,0.0043496497424406,0.0695320269611057,0.0476310215734291,0.32939907745466,-0.1089040674208874,0.0401966007431382,0.0842817713948182,81.60287949260798,122.61468806809576,-36.18351026720914,14.307730453197951,13.966056802136183,13.828732729193923,13.850939767359211,13.947747832291894,0.0144978841097856,0.0170916089883647,0.009315705030982,0.0133519591928188,0.0368595397977151,0.3416736510617681,-0.0968080649326825,0.0224123122741034,0.039203322415148,164.9060232640789
50,657,pickles_uk_9.fits,A0V,657.0,122.62283001619863,-36.196639848540336,15.222557855429043,14.786400162800104,14.614906118182295,14.559937050406244,14.648373464332604,0.0256555606626637,0.0372418609297737,0.0014170688849368,0.0609412032012791,0.0394910091078634,0.4361576926289388,-0.0884364139263595,0.0452234894543558,0.0726179733122383,47.00314747968779,122.62283001619863,-36.196639848540336,15.209988488051373,14.769584600972134,14.60151176617035,14.547939390536452,14.63036553371023,0.0128975392484393,0.0090949519951044,0.0156778558841885,0.011617095201594,0.047631210493862,0.4404038870792384,-0.0824261431737767,0.0157817828669098,0.0490274322602509,95.20606094635475
51,658,pickles_uk_93.fits,K5III,658.0,122.43956584732288,-36.15808263109634,15.178456420895428,13.777601502049237,13.055889675881897,12.73416145576693,12.522133479948724,0.0310203532877518,0.0183922121531076,0.0094191743592428,0.036237022372554,0.0269857234172248,1.400854918846191,0.2120279758182057,0.0360629420039721,0.045181313159092,138.2919272116535,122.43956584732288,-36.15808263109634,15.043813852786506,13.707047696230214,13.004088372035456,12.690734997565642,12.491364130103005,0.0131076739097594,0.0124424290741059,0.0022586531866437,0.0092489404377738,0.0255329678836538,1.3367661565562925,0.1993708674626368,0.0180727739041007,0.0271564973472129,280.92650024343584
52,669,pickles_uk_19.fits,rF6V,669.0,122.6111278599837,-36.18290009259723,15.161958185976928,14.62987169834355,14.329644676989105,14.137817417536624,14.097699819301331,0.027425209763799,0.0308272451168975,0.0203946315338967,0.0574270242637932,0.0533069140269215,0.5320864876333786,0.0401175982352928,0.0412608915570866,0.0783548990100038,68.1091291231688,122.6111278599837,-36.18290009259723,15.153824576922052,14.612962209630176,14.291080919578008,14.122316985517372,14.068574620715292,0.0164111067416001,0.0162527621909862,0.0098089312885312,0.0195744936258859,0.0445882207995192,0.5408623672918758,0.0537423648020798,0.0230971146102916,0.0486956901047364,137.76830144826278
53,715,pickles_uk_127.fits,G8I,715.0,122.45039548151296,-36.09385121856368,16.37899660648234,15.584533461576376,15.14818963782669,14.943359565354662,14.85748705826726,0.0173171748794583,0.0706812373588673,0.0,0.1097942400830676,0.122714999551786,0.7944631449059631,0.0858725070874015,0.0727717105775746,0.1646625223613836,27.83202173226691,122.45039548151296,-36.09385121856368,16.370443882713772,15.566267957215592,15.122315371369568,14.928104691629011,14.8547484585516,0.0221709202586792,0.0130045094335616,0.0,0.0223763334146855,0.0471134378647605,0.8041759254981802,0.073356233077412,0.0257034427796026,0.0521572269634978,57.1895308370987
54,721,pickles_uk_73.fits,G5III,721.0,122.47376693982092,-36.21119726496752,15.67004680013087,15.133143180070226,14.87275474908625,14.673742200599827,14.62943184922642,0.0213637777767372,0.0250248706494422,0.0,0.2576120371344089,0.0755297797147506,0.5369036200606434,0.0443103513734097,0.0329037255020632,0.2684561589911821,41.31288997000855,122.47376693982092,-36.21119726496752,15.658580733053752,15.123050250788864,14.84485284016894,14.660730449972284,14.637417969714484,0.0176054558503663,0.0187124313580434,0.0,0.0161547537498227,0.0327165135949679,0.535530482264889,0.0233124802577986,0.0256925507302931,0.0364876188662282,83.92695500277173
55,813,pickles_uk_76.fits,G8III,813.0,122.45115030386236,-36.08307887317324,16.395922752736592,15.531823451352398,15.083859852754644,14.90822597804478,14.835297342264523,0.0199979615563057,0.0209278550236862,0.0,0.0450781641094623,0.0480642681239807,0.8640993013841936,0.0729286357802543,0.0289463915246773,0.0658954835309183,29.58870109776104,122.45115030386236,-36.08307887317324,16.393002494870856,15.515527314373609,15.0456818719904,14.889352504464092,14.826376895468211,0.0222514532203026,0.017325610169593,0.0,0.0151392892428162,0.0481317990120346,0.8774751804972478,0.062975608995881,0.0282011336326046,0.0504565967432658,61.06474955359076
56,824,pickles_uk_131.fits,M2I,824.0,122.44577664100768,-36.109087974492496,15.810676001816272,14.250391117563698,13.445955450273493,13.099187157674258,12.852090735938924,0.0210185414502918,0.0307921164875183,0.0,0.0742767433978903,0.0604182275039444,1.5602848842525745,0.2470964217353337,0.0372818122209547,0.095746523824703,120.04064211628707,122.44577664100768,-36.109087974492496,15.822127861467395,14.23643303990319,13.441686280272837,13.085935008568404,12.847021803621224,0.0177567213383184,0.0148999379586315,0.0,0.0097023297030927,0.0335935549743888,1.585694821564207,0.2389132049471793,0.0231799332151272,0.0349665860141478,241.4064991431596
57,865,pickles_uk_20.fits,F8V,865.0,122.60345170105629,-36.11701914186753,14.51000747013932,13.700848928115663,13.311917482652138,13.23203508453114,13.228109564284066,0.0269029228726914,0.1540166388465274,0.0,0.0428060582644213,0.1519802019073526,0.809158542023658,0.0039255202470744,0.1563486242365938,0.1578934463362451,113.39824577344297,122.60345170105629,-36.11701914186753,14.504222045745358,13.688762559690227,13.33291251808389,13.228224113156486,13.21843715644771,0.0143731678834124,0.0132476408099317,0.0,0.0129003557391209,0.0383458441024599,0.815459486055131,0.0097869567087762,0.0195470699091635,0.0404576684712062,227.1775886843514
58,907,pickles_uk_86.fits,rK2III,907.0,122.5155664128924,-36.197967440467686,16.3237864475685,15.344043766284518,,14.678291719196768,14.606197061227054,0.0232170477560421,0.0531925630822466,0.0,0.030291856558047,0.0481163640727475,0.9797426812839838,0.0720946579697141,0.0580386084754375,0.0568575506446987,41.085414040161616,122.5155664128924,-36.197967440467686,16.32368997329167,15.336503765494252,,14.668140150451311,14.592210603985126,0.0290446871825736,0.0195250185968419,0.0,0.016317549872035,0.0479857883365989,0.9871862077974196,0.0759295464661846,0.0349974314020412,0.0506843004895128,83.18598495486889
59,909,pickles_uk_67.fits,A5III,909.0,122.49307265245972,-36.22090045907965,12.951355622492306,12.745486497824936,,12.583456328038354,12.632274259685854,0.0237432590851575,0.0327420055908276,0.0,0.0263566137143687,0.0480651291122971,0.2058691246673696,-0.0488179316475001,0.0404447930158469,0.0548172210447615,145.8271835980823,122.49307265245972,-36.22090045907965,12.940921004398817,12.732225614559898,,12.569587446797392,12.62427824552047,0.011886677318503,0.013942038445648,0.0,0.0114485573477081,0.0303324993006129,0.208695389838919,-0.0546907987230778,0.0183213955171036,0.0324211347606071,293.0412553202608
60,913,pickles_uk_11.fits,A3V,913.0,122.52605904238506,-36.11980171026771,13.057137118568413,12.802584414532028,,12.702046298289584,12.802400390495086,0.0280514569537739,0.0314234669799013,0.0,0.0621351170766432,0.0636050632470829,0.2545527040363851,-0.1003540922055012,0.0421226603417493,0.0889178094916512,139.89768508552078,122.52605904238506,-36.11980171026771,13.0382311914216,12.78473865007001,,12.697938067189918,12.794318737918616,0.0115319394319058,0.01380177577249,0.0,0.0124741076921204,0.0407633844768533,0.2534925413515907,-0.0963806707286973,0.0179854007888408,0.0426292959913999,280.2061932810081
61,944,pickles_uk_86.fits,rK2III,944.0,122.395842057558,-36.21959409532203,15.981387194278463,14.926585220684858,,14.184157982168262,14.098324554685869,0.1243996283698537,0.0415280673200419,0.0,0.0410969766632018,0.0408535071083592,1.054801973593607,0.0858334274823953,0.1311481906619213,0.0579479985323783,65.7921008915869,122.395842057558,-36.21959409532203,15.969932804728366,14.876146727102618,,14.11960784948604,14.04163310140289,0.0383220336307651,0.0315261990529464,0.0,0.0201500099747518,0.031755723645186,1.0937860776257473,0.0779747480831503,0.0496233764301009,0.0376091596052348,138.0392150513959
62,948,pickles_uk_94.fits,rK5III,948.0,122.44888431587684,-36.10336541518443,15.07286509511638,13.927704111100631,,13.083083827342254,12.926657000095926,0.013852761753786,0.0300456471235805,0.0,0.0978505015728851,0.1038710204547724,1.1451609840157495,0.156426827246328,0.0330853429675722,0.1427021707907099,120.84580863288733,122.44888431587684,-36.10336541518443,15.077268125672145,13.915215624810562,,13.06885615994088,12.926323625899968,0.0125408507238465,0.0115800861107483,0.0,0.0096503358328845,0.0404530831776786,1.1620525008615823,0.142532534040912,0.0170696025498589,0.0415882305498519,243.114384005912
63,950,pickles_uk_93.fits,K5III,950.0,122.44540040591885,-36.08362622217279,15.110120831019689,13.7393065686457,,12.679976074355528,12.464088580976153,0.018800176360417,0.0232834904807487,0.0,0.0207274976709871,0.0405801733252626,1.3708142623739883,0.215887493379375,0.029926034821705,0.0455673087510019,141.00119628222362,122.44540040591885,-36.08362622217279,15.116949938051938,13.720484500699062,,12.658092719668934,12.457624040880331,0.0128187464231948,0.0153869391259201,0.0,0.0066370607567102,0.0268116825204888,1.3964654373528766,0.2004686787886029,0.0200269357498081,0.0276209502926266,284.1907280331066
64,958,pickles_uk_48.fits,A0IV,958.0,122.5436948084599,-36.089884838481694,14.39518626897059,14.108852970913166,,13.970446210005536,14.050534752888169,0.0297470508629662,0.2107336236184705,0.0,0.066112691468849,0.0908012307512922,0.2863332980574249,-0.0800885428826312,0.2128228069507943,0.1123198623539249,76.47768949972314,122.5436948084599,-36.089884838481694,14.383143982435836,14.088116508133176,,13.948920240486853,14.036217915008145,0.0125754301985997,0.0164997189668988,0.0,0.0114398867864574,0.0394392256773151,0.2950274743026604,-0.0872976745212916,0.020745654259784,0.0410648698002704,155.1079759513147
65,963,pickles_uk_37.fits,K7V,963.0,122.42731284485498,-36.079752604635054,15.7520854255027,15.09151025949225,,14.460498010491976,14.32332098334431,0.026600308319713,0.0310531954695583,0.0,0.019337356830283,0.0545264269199461,0.6605751660104495,0.1371770271476666,0.0408885968403709,0.0578538209787212,51.97509947540118,122.42731284485498,-36.079752604635054,15.742787324017616,15.087684325759495,,14.453990206512673,14.321190767758086,0.016315726650816,0.0177024627929723,0.0,0.0094878700745349,0.0443933315047395,0.6551029982581209,0.1327994387545867,0.0240744704008358,0.0453958980596369,104.60097934873272
66,983,pickles_uk_38.fits,M0V,983.0,122.6137074010106,-36.21986375871735,16.180092942626874,14.908314449489833,,13.888703368138598,13.691621128790354,0.0265045520713885,0.0415483493619469,0.0,0.0367949601026178,0.0426677540468167,1.2717784931370415,0.1970822393482443,0.0492824168969759,0.0563418700821412,80.56483159307008,122.6137074010106,-36.21986375871735,16.213667395249068,14.90833263337722,,13.881902311207329,13.704349758393311,0.0255006887639353,0.0142236862444807,0.0,0.0165369865264776,0.0297066893108987,1.3053347618718476,0.1775525528140153,0.0291992872826808,0.0339994016593111,161.80976887926715
