,obj,ra_psf,dec_psf,g_psf,r_psf,i_psf,z_psf,y_psf,sg_psf,sr_psf,si_psf,sz_psf,sy_psf,g_r_psf,z_y_psf,sig_g_r_psf,sig_z_y_psf,sizecode_psf,ra_ap,dec_ap,g_ap,r_ap,i_ap,z_ap,y_ap,sg_ap,sr_ap,si_ap,sz_ap,sy_ap,g_r_ap,z_y_ap,sig_g_r_ap,sig_z_y_ap,sizecode_ap
44,618.0,122.41663858076727,-36.20648919911701,13.801715318143891,13.438432425152186,13.32109574031145,13.269457402680311,13.310488237845703,0.01882563619701945,0.038175784464708866,0.006067854523655214,0.07250424957319343,0.06055627690960576,0.36328289299170535,-0.04103083516539208,0.042565186452292625,0.09446654899658805,111.52712986598443,122.41663858076727,-36.20648919911701,13.788499810993269,13.422452403171668,13.286003231980724,13.245603507915655,13.307131711064455,0.007592854216673857,0.008438267468811253,0.005570934363536395,0.01380603673540726,0.029108547774520384,0.3660474078216005,-0.06152820314880003,0.011351466558593223,0.03221667586640419,225.43964920843447
45,619.0,122.3799249868727,-36.18382317683407,16.525764082237615,14.753021856362558,13.803156075049724,13.330204049937253,12.993896339694688,0.026977319185149895,0.024353496311516565,0.0058097594445136735,0.03385189806697296,0.0398910382414284,1.7727422258750565,0.3363077102425649,0.0363437550758381,0.05231869584303331,108.48979750313737,122.3799249868727,-36.18382317683407,16.529165729430773,14.74827798676862,13.781121181349508,13.31057494261334,12.991125370594345,0.023793501114262827,0.011243077729018067,0.015484351231499716,0.008859362002921265,0.024755548937146037,1.780887742662152,0.3194495720189945,0.026316107084733645,0.0262930693962922,218.94250573866606
46,621.0,122.40651558703897,-36.207938744157644,15.222910509229113,14.748282708920096,14.491244206614606,14.402319789894548,14.381654691343075,0.019617880686156136,0.055830072708479575,0.00788498985736208,0.05523400069246414,0.04440714497043089,0.4746278003090172,0.020665098551473804,0.05917650092097685,0.07087164000444744,54.884010505272585,122.40651558703897,-36.207938744157644,15.214531929123652,14.739306616512168,14.499951019188718,14.394619620617458,14.398402364244651,0.00788537593296775,0.010768635664067097,0.0029849847354661563,0.010149910705107823,0.028613251563247108,0.4752253126114834,-0.003782743627192886,0.013347009690175729,0.030360152376813353,110.53803793825416
47,648.0,122.5028995030098,-36.211012080885496,15.364333742130196,14.663866729673812,14.312762642825547,14.16714795588262,14.148220017495138,0.021855548526744945,0.022927162130300802,0.006012982806108624,0.02620882968879352,0.05139017830983724,0.7004670124563841,0.01892793838748119,0.031675223199750344,0.05768754787970321,66.64260220586904,122.5028995030098,-36.211012080885496,15.364799572638752,14.657167998335082,14.29619627047574,14.162738746424697,14.14665488329006,0.01483784066555709,0.01421988713765866,0.018422885874536554,0.012771846038338128,0.03744114955737655,0.7076315743036705,0.01608386313463761,0.020551562126130702,0.039559571931516796,133.7261253575303
48,653.0,122.54416696384293,-36.21933860918401,13.66905859863303,13.409092332288118,13.28869195955595,13.347084822384534,13.460175070153904,0.021469175595855126,0.020038850138780033,0.013459304700955244,0.019700405287438785,0.04134994673775706,0.2599662663449127,-0.11309024776936916,0.02936802709836236,0.04580310102716509,107.64575888077329,122.54416696384293,-36.21933860918401,13.665072180749023,13.406988130541428,13.296278776917372,13.341751714460315,13.460763535772031,0.012940088272213565,0.012572178315361364,0.0008229443342360199,0.01450130137986895,0.03102935526798229,0.25808405020759473,-0.11901182131171595,0.01804177242085493,0.03425067342486056,215.82482855396847
49,654.0,122.61468806809577,-36.183510267209144,14.31914361580619,13.98974453835153,13.860172661265743,13.86794241014784,13.976846477568728,0.026606917702695562,0.03013036079547087,0.0043496497424406755,0.06953202696110575,0.04763102157342912,0.32939907745466,-0.10890406742088743,0.04019660074313825,0.08428177139481827,81.60287949260798,122.61468806809577,-36.183510267209144,14.307730453197951,13.966056802136183,13.828732729193925,13.850939767359211,13.947747832291894,0.01449788410978561,0.017091608988364794,0.009315705030982002,0.013351959192818869,0.03685953979771514,0.34167365106176817,-0.09680806493268257,0.02241231227410341,0.03920332241514801,164.9060232640789
50,657.0,122.62283001619865,-36.196639848540336,15.222557855429043,14.786400162800104,14.614906118182297,14.559937050406244,14.648373464332604,0.025655560662663782,0.037241860929773794,0.0014170688849368673,0.06094120320127917,0.03949100910786346,0.4361576926289388,-0.08843641392635959,0.045223489454355836,0.0726179733122383,47.00314747968779,122.62283001619865,-36.196639848540336,15.209988488051373,14.769584600972134,14.60151176617035,14.547939390536452,14.63036553371023,0.012897539248439378,0.009094951995104445,0.015677855884188574,0.011617095201594027,0.04763121049386208,0.4404038870792384,-0.08242614317377672,0.015781782866909826,0.04902743226025096,95.20606094635475
51,658.0,122.43956584732288,-36.15808263109634,15.178456420895428,13.777601502049237,13.055889675881897,12.73416145576693,12.522133479948724,0.031020353287751858,0.018392212153107684,0.009419174359242888,0.036237022372554085,0.02698572341722489,1.400854918846191,0.21202797581820576,0.03606294200397216,0.04518131315909206,138.2919272116535,122.43956584732288,-36.15808263109634,15.043813852786506,13.707047696230214,13.004088372035456,12.690734997565642,12.491364130103005,0.013107673909759405,0.012442429074105907,0.0022586531866437554,0.009248940437773844,0.0255329678836538,1.3367661565562923,0.19937086746263688,0.018072773904100704,0.02715649734721296,280.92650024343584
52,669.0,122.6111278599837,-36.18290009259723,15.161958185976928,14.62987169834355,14.329644676989103,14.137817417536624,14.097699819301331,0.02742520976379906,0.03082724511689755,0.020394631533896757,0.057427024263793224,0.05330691402692155,0.5320864876333786,0.04011759823529282,0.041260891557086635,0.07835489901000385,68.1091291231688,122.6111278599837,-36.18290009259723,15.153824576922052,14.612962209630176,14.291080919578008,14.122316985517372,14.068574620715292,0.01641110674160017,0.01625276219098622,0.00980893128853122,0.019574493625885925,0.04458822079951922,0.5408623672918758,0.053742364802079834,0.0230971146102916,0.04869569010473645,137.76830144826278
53,715.0,122.45039548151296,-36.09385121856368,16.37899660648234,15.584533461576376,15.14818963782669,14.943359565354662,14.85748705826726,0.017317174879458372,0.07068123735886735,0.0,0.10979424008306767,0.12271499955178608,0.7944631449059631,0.08587250708740157,0.07277171057757464,0.16466252236138362,27.83202173226691,122.45039548151296,-36.09385121856368,16.370443882713772,15.566267957215592,15.122315371369568,14.928104691629013,14.854748458551601,0.02217092025867929,0.013004509433561632,0.0,0.022376333414685572,0.04711343786476055,0.8041759254981802,0.07335623307741201,0.02570344277960268,0.052157226963497845,57.1895308370987
54,721.0,122.47376693982093,-36.211197264967524,15.67004680013087,15.133143180070226,14.87275474908625,14.673742200599829,14.62943184922642,0.021363777776737203,0.02502487064944222,0.0,0.25761203713440894,0.07552977971475063,0.5369036200606434,0.04431035137340977,0.03290372550206321,0.2684561589911821,41.31288997000855,122.47376693982093,-36.211197264967524,15.658580733053753,15.123050250788864,14.84485284016894,14.660730449972283,14.637417969714484,0.017605455850366374,0.018712431358043412,0.0,0.016154753749822778,0.03271651359496793,0.535530482264889,0.02331248025779864,0.02569255073029313,0.036487618866228234,83.92695500277173
55,813.0,122.45115030386235,-36.08307887317324,16.395922752736592,15.531823451352398,15.083859852754644,14.90822597804478,14.835297342264525,0.019997961556305753,0.020927855023686243,0.0,0.045078164109462325,0.048064268123980784,0.8640993013841936,0.07292863578025433,0.02894639152467734,0.06589548353091836,29.58870109776104,122.45115030386235,-36.08307887317324,16.393002494870856,15.515527314373609,15.0456818719904,14.889352504464092,14.826376895468211,0.022251453220302666,0.017325610169593015,0.0,0.015139289242816248,0.048131799012034626,0.8774751804972478,0.06297560899588106,0.02820113363260461,0.05045659674326588,61.06474955359076
56,824.0,122.44577664100768,-36.109087974492496,15.810676001816272,14.250391117563698,13.445955450273493,13.099187157674258,12.852090735938924,0.021018541450291837,0.03079211648751832,0.0,0.07427674339789031,0.06041822750394441,1.5602848842525745,0.24709642173533375,0.03728181222095478,0.09574652382470304,120.04064211628709,122.44577664100768,-36.109087974492496,15.822127861467397,14.23643303990319,13.441686280272837,13.085935008568404,12.847021803621224,0.017756721338318435,0.014899937958631518,0.0,0.009702329703092785,0.03359355497438883,1.585694821564207,0.23891320494717938,0.023179933215127294,0.034966586014147864,241.4064991431596
57,865.0,122.60345170105627,-36.11701914186753,14.510007470139321,13.700848928115663,13.311917482652138,13.232035084531141,13.228109564284066,0.02690292287269143,0.1540166388465274,0.0,0.042806058264421395,0.15198020190735265,0.809158542023658,0.003925520247074488,0.15634862423659387,0.1578934463362451,113.39824577344295,122.60345170105627,-36.11701914186753,14.504222045745358,13.688762559690227,13.33291251808389,13.228224113156486,13.21843715644771,0.014373167883412419,0.013247640809931778,0.0,0.01290035573912091,0.038345844102459954,0.815459486055131,0.009786956708776273,0.019547069909163575,0.04045766847120621,227.1775886843514
58,907.0,122.51556641289241,-36.197967440467686,16.3237864475685,15.344043766284518,,14.678291719196768,14.606197061227054,0.023217047756042195,0.05319256308224666,0.0,0.030291856558047024,0.04811636407274751,0.9797426812839838,0.07209465796971415,0.05803860847543758,0.05685755064469875,41.085414040161616,122.51556641289241,-36.197967440467686,16.32368997329167,15.336503765494252,,14.668140150451311,14.592210603985126,0.029044687182573668,0.01952501859684197,0.0,0.016317549872035,0.047985788336598986,0.9871862077974196,0.07592954646618466,0.034997431402041264,0.050684300489512814,83.18598495486889
59,909.0,122.49307265245972,-36.22090045907965,12.951355622492306,12.745486497824936,,12.583456328038354,12.632274259685854,0.02374325908515756,0.0327420055908276,0.0,0.0263566137143687,0.04806512911229714,0.20586912466736962,-0.048817931647500146,0.040444793015846955,0.0548172210447615,145.8271835980823,122.49307265245972,-36.22090045907965,12.940921004398817,12.732225614559898,,12.569587446797392,12.62427824552047,0.011886677318503085,0.013942038445648097,0.0,0.01144855734770815,0.030332499300612967,0.208695389838919,-0.054690798723077805,0.01832139551710364,0.03242113476060714,293.0412553202608
60,913.0,122.52605904238506,-36.11980171026771,13.057137118568413,12.802584414532028,,12.702046298289584,12.802400390495086,0.028051456953773948,0.03142346697990139,0.0,0.062135117076643286,0.06360506324708294,0.2545527040363851,-0.10035409220550129,0.04212266034174938,0.08891780949165128,139.89768508552078,122.52605904238506,-36.11980171026771,13.0382311914216,12.78473865007001,,12.697938067189918,12.794318737918616,0.01153193943190586,0.013801775772490043,0.0,0.012474107692120467,0.04076338447685335,0.2534925413515907,-0.09638067072869738,0.017985400788840887,0.042629295991399946,280.20619328100815
61,944.0,122.39584205755801,-36.21959409532203,15.981387194278465,14.926585220684858,,14.184157982168262,14.098324554685867,0.12439962836985376,0.04152806732004194,0.0,0.04109697666320185,0.040853507108359284,1.054801973593607,0.08583342748239531,0.1311481906619213,0.05794799853237832,65.7921008915869,122.39584205755801,-36.21959409532203,15.969932804728366,14.876146727102618,,14.11960784948604,14.04163310140289,0.03832203363076513,0.03152619905294645,0.0,0.02015000997475184,0.031755723645186085,1.0937860776257473,0.0779747480831503,0.04962337643010092,0.03760915960523486,138.0392150513959
62,948.0,122.44888431587685,-36.10336541518443,15.07286509511638,13.927704111100631,,13.083083827342254,12.926657000095926,0.013852761753786073,0.03004564712358051,0.0,0.0978505015728851,0.10387102045477245,1.1451609840157495,0.15642682724632806,0.033085342967572214,0.14270217079070993,120.84580863288733,122.44888431587685,-36.10336541518443,15.077268125672145,13.915215624810562,,13.06885615994088,12.926323625899968,0.012540850723846544,0.011580086110748376,0.0,0.009650335832884526,0.04045308317767864,1.1620525008615825,0.14253253404091204,0.01706960254985891,0.04158823054985199,243.11438400591197
63,950.0,122.44540040591883,-36.08362622217279,15.110120831019689,13.7393065686457,,12.679976074355528,12.464088580976153,0.018800176360417,0.02328349048074879,0.0,0.020727497670987142,0.04058017332526263,1.3708142623739885,0.21588749337937507,0.029926034821705024,0.0455673087510019,141.00119628222362,122.44540040591883,-36.08362622217279,15.116949938051938,13.720484500699062,,12.658092719668934,12.457624040880331,0.012818746423194863,0.015386939125920174,0.0,0.006637060756710299,0.02681168252048885,1.3964654373528766,0.20046867878860297,0.020026935749808163,0.027620950292626633,284.1907280331066
64,958.0,122.5436948084599,-36.089884838481694,14.39518626897059,14.108852970913166,,13.970446210005537,14.050534752888169,0.029747050862966203,0.2107336236184705,0.0,0.06611269146884902,0.09080123075129223,0.2863332980574249,-0.08008854288263123,0.21282280695079436,0.11231986235392491,76.47768949972314,122.5436948084599,-36.089884838481694,14.383143982435836,14.088116508133176,,13.948920240486853,14.036217915008145,0.012575430198599715,0.01649971896689882,0.0,0.011439886786457465,0.03943922567731519,0.2950274743026604,-0.08729767452129167,0.02074565425978401,0.04106486980027043,155.1079759513147
65,963.0,122.42731284485498,-36.079752604635054,15.752085425502699,15.09151025949225,,14.460498010491976,14.32332098334431,0.026600308319713092,0.031053195469558346,0.0,0.01933735683028304,0.05452642691994617,0.6605751660104495,0.13717702714766666,0.04088859684037099,0.05785382097872123,51.97509947540118,122.42731284485498,-36.079752604635054,15.742787324017616,15.087684325759495,,14.453990206512673,14.321190767758086,0.016315726650816053,0.01770246279297235,0.0,0.009487870074534922,0.044393331504739515,0.6551029982581209,0.13279943875458677,0.024074470400835813,0.045395898059636994,104.60097934873272
66,983.0,122.61370740101059,-36.219863758717345,16.180092942626874,14.908314449489833,,13.888703368138598,13.691621128790354,0.026504552071388566,0.0415483493619469,0.0,0.03679496010261785,0.04266775404681675,1.2717784931370417,0.19708223934824431,0.04928241689697596,0.05634187008214128,80.56483159307008,122.61370740101059,-36.219863758717345,16.213667395249068,14.90833263337722,,13.881902311207329,13.704349758393313,0.02550068876393535,0.014223686244480708,0.0,0.016536986526477674,0.0297066893108987,1.3053347618718476,0.17755255281401539,0.029199287282680862,0.03399940165931111,161.80976887926715
